"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-06-28","TX",2393,,27,,,,5497,0,,1828,,0,,,,,,148723,148723,5357,0,6940,1872,,,247586,79974,,0,2296734,48975,184398,9872,,,,0,2296734,48975
"2020-06-28","UT",167,,0,,1396,1396,289,31,389,83,319889,5454,,,374419,167,,21100,,472,0,,28,,27,24222,11931,,0,398641,7442,,158,,138,341740,5892,398641,7442
"2020-06-28","VA",1732,1628,8,104,6136,6136,818,16,,235,,0,,,,,107,61736,59071,489,0,4236,142,,,73198,,636714,10692,636714,10692,76475,239,,,,0,,0
"2020-06-28","VI",6,,0,,,,,0,,,2746,0,,,,,,81,,0,0,,,,,,71,,0,2827,0,,,,,2858,0,,0
"2020-06-28","VT",56,56,0,,,,15,0,,,60879,1167,,,,,,1204,1204,3,0,,,,,,946,,0,74536,1541,,,,,62083,1170,74536,1541
"2020-06-28","WA",1310,1310,6,,4240,4240,400,46,,,,0,,,,,58,33921,33916,626,0,,,,,,,644439,4854,644439,4854,,,,,525802,11374,,0
"2020-06-28","WI",777,777,0,,3393,3393,251,11,746,93,521747,6024,,,,,,30707,27743,480,0,,,,,,21953,674035,12922,674035,12922,,,,,549490,6481,,0
"2020-06-28","WV",93,,0,,,,32,0,,10,,0,,,,,4,2817,2723,56,0,,,,,,2062,,0,165283,2320,9584,,,,,0,165283,2320
"2020-06-28","WY",20,,0,,112,112,5,1,,,30406,0,,,45354,,,1417,1121,25,0,,,,,1332,1057,,0,46686,209,,,,,31485,0,46686,209
"2020-06-27","AK",14,14,0,,67,67,11,0,,,,0,,,,,1,858,,19,0,,,,,,521,,0,105581,3789,,,,,,0,105581,3789
"2020-06-27","AL",919,898,12,21,2697,2697,655,44,789,,348943,4803,,,,453,,35083,34605,900,0,,,,,,18866,,0,384026,6169,,,,,384026,6169,,0
"2020-06-27","AR",249,,9,,1337,1337,284,37,,,265225,5907,,,,206,63,18740,18740,678,0,,,,,,12784,,0,283965,6585,,,,,,0,283965,6585
"2020-06-27","AS",0,,0,,,,,0,,,696,0,,,,,,0,0,0,0,,,,,,,,0,696,0,,,,,,0,696,0
"2020-06-27","AZ",1579,1479,44,100,4595,4595,2577,81,,657,424696,11421,,,,,433,70051,69641,3503,0,,,,,,,,0,709826,23684,194641,,162440,,494337,15007,709826,23684
"2020-06-27","CA",5872,,60,,,,5790,0,,1562,,0,,,,,,206433,206433,5972,0,,,,,,,,0,3862310,90996,,,,,,0,3862310,90996
"2020-06-27","CO",1674,1343,1,331,5399,5399,235,7,,,281689,5902,97025,,,,,32022,29194,226,0,6858,,,,,,375696,8521,375696,8521,103883,,,,310883,6124,,0
"2020-06-27","CT",4311,3443,4,868,10268,10268,106,0,,,,0,,,424169,,,46206,44225,147,0,,,,,57215,8053,,0,482865,11201,,,,,,0,482865,11201
"2020-06-27","DC",548,,2,,,,136,0,,43,,0,,,,,26,10216,,31,0,,,,,,1194,89271,1148,89271,1148,,,,,69699,1031,,0
"2020-06-27","DE",507,449,0,58,,,83,0,,15,93171,2088,,,,,,11091,10047,74,0,,,,,13798,6665,132268,4980,132268,4980,,,,,104262,2162,,0
"2020-06-27","FL",3489,3489,25,,14432,14432,,151,,,1696980,51055,,226699,2010839,,,130145,,9534,0,,,9575,,171768,,1979724,71204,1979724,71204,,,236304,,1830791,60710,2186400,79352
"2020-06-27","GA",2776,,6,,10689,10689,1178,84,2261,,,0,,,,,,74985,74985,1990,0,8367,,,,68570,,,0,789337,18785,152220,,,,,0,789337,18785
"2020-06-27","GU",5,,0,,,,1,0,,,11903,259,,,,,,248,240,0,0,2,,,,,179,,0,12151,259,125,,,,,0,11523,0
"2020-06-27","HI",17,17,0,,109,109,,0,,,73435,1280,,,,,,866,,16,0,,,,,828,705,86000,1630,86000,1630,,,,,74301,1296,86464,1554
"2020-06-27","IA",704,,0,,,,131,0,,40,261740,5783,,29466,,,22,28012,28012,326,0,,,2271,,,17467,,0,289752,6109,,,31769,,290171,6125,,0
"2020-06-27","ID",90,70,0,20,309,309,42,6,108,19,78908,1403,,,,,,5148,4629,283,0,,,,,,3827,,0,83537,1666,,,,,83537,1666,,0
"2020-06-27","IL",7074,6873,26,201,,,1516,0,,400,,0,,,,,225,142130,141077,786,0,,,,,,,,0,1521189,30237,,,,,,0,1521189,30237
"2020-06-27","IN",2616,2424,21,192,6982,6982,595,38,1461,257,418442,8692,,,,,82,44575,,435,0,,,,,46660,,,0,593997,12788,,,,,463017,9127,593997,12788
"2020-06-27","KS",264,,0,,1128,1128,,0,356,,154321,0,,,,152,,13538,,0,0,,,,,,,,0,167859,0,,,,,167548,0,,0
"2020-06-27","KY",553,550,0,3,2589,2589,387,0,996,74,,0,,,,,,14859,14401,0,0,,,,,,3730,,0,350296,0,33340,,,,,0,350296,0
"2020-06-27","LA",3190,3077,0,113,,,700,0,,,623237,0,,,,,73,54769,54769,0,0,,,,,,39792,,0,678006,0,,,,,,0,678006,0
"2020-06-27","MA",8041,7841,28,200,11310,11310,769,19,,143,717899,11884,,,,,90,108443,103376,373,0,,,,,136818,93157,,0,1065078,7836,,,69826,,821275,12189,1065078,7836
"2020-06-27","MD",3157,3030,15,127,10751,10751,478,26,,181,447366,7084,,,,,,66450,66450,335,0,,,,,77264,4935,,0,618237,10414,,,,,513816,7419,618237,10414
"2020-06-27","ME",104,103,1,1,345,345,24,2,,7,,0,6943,,,,5,3154,2809,52,0,320,,,,3512,2566,,0,91807,2052,7271,,,,,0,91807,2052
"2020-06-27","MI",6153,5907,19,246,,,557,0,,193,,0,,,931142,,106,69679,63009,350,0,,,,,86713,51099,,0,1017855,19365,154909,,,,,0,1017855,19365
"2020-06-27","MN",1452,1417,6,35,3986,3986,300,20,1233,155,533874,11212,,,,,,35033,35033,417,0,,,,,,30401,568907,11629,568907,11629,,,,,,0,,0
"2020-06-27","MO",996,,6,,,,680,0,,,335029,6325,,39980,399926,,66,20261,20261,347,0,,,1506,,23527,,,0,424214,0,,,41486,,355290,6672,424214,0
"2020-06-27","MP",2,,0,,,,,0,,,8187,0,,,,,,30,30,0,0,,,,,,19,,0,8217,0,,,,,,0,8217,0
"2020-06-27","MS",1035,1018,13,17,3078,3078,731,34,,169,251790,4962,,,,,90,25531,25368,465,0,,,,,,17242,,0,277321,5427,11652,,,,,0,277158,5424
"2020-06-27","MT",22,,0,,95,95,9,0,,,,0,,,,,,852,,23,0,,,,,,604,,0,81247,1086,,,,,,0,81247,1086
"2020-06-27","NC",1312,1312,9,,,,888,0,,,,0,,,,,,60537,60537,1719,0,,,,,,,,0,822705,19149,,,,,,0,822705,19149
"2020-06-27","ND",87,,0,,225,225,23,3,,,99061,1596,4685,,,,,3453,3453,37,0,184,,,,,3119,170374,4085,170374,4085,4869,,,,100080,1553,173975,4161
"2020-06-27","NE",266,,6,,1312,1312,125,18,,,150074,3418,,,184781,,,18524,,178,0,,,,,22547,12698,,0,207925,6228,,,,,168800,3605,207925,6228
"2020-06-27","NH",367,,2,,562,562,35,1,162,,110392,1295,,,,,,5717,,46,0,,,,,,4401,,0,147282,5337,21628,,18713,,116109,1341,147282,5337
"2020-06-27","NJ",14855,13094,36,1761,19823,19823,1103,71,,236,1196377,20289,,,,,200,171762,170873,313,0,,,,,,,,0,1368139,20602,,,,,,0,1367250,20578
"2020-06-27","NM",491,,2,,1851,1851,122,23,,,,0,,,,,,11619,,211,0,,,,,,5251,,0,322959,2321,,,,,,0,322959,2321
"2020-06-27","NV",500,,2,,,,503,0,,117,246687,3265,,,,,66,16339,16339,479,0,,,,,,,330278,9806,330278,9806,,,,,261667,3736,301815,4180
"2020-06-27","NY",24830,,16,,,,908,0,,230,,0,,,,,167,391923,,703,0,,,,,,,3754579,73262,3754579,73262,,,,,,0,,0
"2020-06-27","OH",2804,2561,16,243,7624,7624,561,54,1916,190,,0,,,,,106,49455,45969,817,0,,,,,54054,,,0,773210,20752,,,,,,0,773210,20752
"2020-06-27","OK",384,,7,,1440,1440,329,47,,134,313021,14587,,,313021,,,12642,12642,299,0,1171,,,,13941,9155,,0,325663,14886,34490,,,,,0,327683,15229
"2020-06-27","OR",202,,5,,1022,1022,149,10,,53,209050,0,,,321612,,35,7818,,250,0,,,,,17201,2649,,0,338813,12576,,,,,216344,0,338813,12576
"2020-06-27","PA",6579,,0,,,,651,0,,,634711,0,,,,,126,84370,81956,0,0,,,,,,65808,882998,17481,882998,17481,,,,,716667,0,,0
"2020-06-27","PR",152,58,1,94,,,105,0,,10,113280,0,,,112331,,5,1602,1602,19,0,5464,,,,2326,,,0,114882,19,,,,,,0,114723,0
"2020-06-27","RI",927,,0,,1984,1984,91,0,,16,134300,1198,,,220557,,15,16813,,36,0,,,,,23961,,246628,2537,246628,2537,,,,,151113,1234,244518,3273
"2020-06-27","SC",711,707,17,4,2622,2622,908,0,,,319225,14889,34799,,310105,,,31939,31850,1604,0,1734,,,,40970,13456,,0,351164,16493,36533,,,,,0,351075,16877
"2020-06-27","SD",91,,3,,645,645,73,6,,,71474,994,,,,,,6626,,91,0,,,,,11372,5717,,0,89203,1441,,,,,78100,1085,89203,1441
"2020-06-27","TN",584,560,7,24,2564,2564,705,66,,,,0,,,701761,,,40172,39848,728,0,,,,,46468,26159,,0,748229,6492,,,,,,0,748229,6492
"2020-06-27","TX",2366,,42,,,,5523,0,,1684,,0,,,,,,143366,143366,5742,0,6918,1709,,,237339,78248,,0,2247759,86143,180835,9321,,,,0,2247759,86143
"2020-06-27","UT",167,,1,,1365,1365,287,44,388,77,314435,5911,,,367463,166,,20628,,578,0,,26,,25,23736,11658,,0,391199,7760,,156,,136,335848,6550,391199,7760
"2020-06-27","VA",1724,1620,24,104,6120,6120,819,49,,234,,0,,,,,103,61247,58611,677,0,4192,139,,,72567,,626022,10518,626022,10518,75057,236,,,,0,,0
"2020-06-27","VI",6,,0,,,,,0,,,2746,41,,,,,,81,,0,0,,,,,,71,,0,2827,41,,,,,2858,60,,0
"2020-06-27","VT",56,56,0,,,,14,0,,,59712,1118,,,,,,1201,1201,2,0,,,,,,946,,0,72995,1464,,,,,60913,1120,72995,1464
"2020-06-27","WA",1304,1304,4,,4194,4194,386,88,,,,0,,,,,50,33295,33292,661,0,,,,,,,639585,8678,639585,8678,,,,,514428,8633,,0
"2020-06-27","WI",777,777,11,,3382,3382,248,31,746,92,515723,8555,,,,,,30227,27286,559,0,,,,,,21606,661113,14722,661113,14722,,,,,543009,9094,,0
"2020-06-27","WV",93,,1,,,,33,0,,10,,0,,,,,4,2761,2699,49,0,,,,,,2042,,0,162963,2896,9243,,,,,0,162963,2896
"2020-06-27","WY",20,,0,,111,111,5,-1,,,30406,0,,,45155,,,1392,1097,24,0,,,,,1322,1054,,0,46477,244,,,,,31485,0,46477,244
"2020-06-26","AK",14,14,2,,67,67,12,0,,,,0,,,,,2,839,,18,0,,,,,,519,,0,101792,2340,,,,,,0,101792,2340
"2020-06-26","AL",907,887,11,20,2653,2653,668,41,772,,344140,7888,,,,450,,34183,33717,977,0,,,,,,18866,,0,377857,8852,,,,,377857,8852,,0
"2020-06-26","AR",240,,0,,1300,1300,284,55,,,259318,0,,,,203,61,18062,18740,0,0,,,,,,12127,,0,277380,0,,,,,,0,277380,0
"2020-06-26","AS",0,,0,,,,,0,,,696,0,,,,,,0,0,0,0,,,,,,,,0,696,0,,,,,,0,696,0
"2020-06-26","AZ",1535,1435,45,100,4514,4514,2110,108,,581,413275,12109,,,,,312,66548,66055,3518,0,,,,,,,,0,686142,23669,190579,,157620,,479330,15530,686142,23669
"2020-06-26","CA",5812,,79,,,,5639,0,,1570,,0,,,,,,200461,200461,4890,0,,,,,,,,0,3771314,76969,,,,,,0,3771314,76969
"2020-06-26","CO",1673,1342,4,331,5392,5392,226,6,,,275787,4689,95693,,,,,31796,28972,317,0,6800,,,,,,367175,7238,367175,7238,102493,,,,304759,4987,,0
"2020-06-26","CT",4307,3440,9,867,10268,10268,127,0,,,,0,,,413162,,,46059,44086,65,0,,,,,57071,8053,,0,471664,13871,,,,,,0,471664,13871
"2020-06-26","DC",546,,3,,,,147,0,,48,,0,,,,,29,10185,,26,0,,,,,,1186,88123,1392,88123,1392,,,,,68668,2942,,0
"2020-06-26","DE",507,449,0,58,,,78,0,,,91083,1071,,,,,,11017,9972,37,0,,,,,13640,6661,127288,2234,127288,2234,,,,,102100,1108,,0
"2020-06-26","FL",3464,3464,41,,14281,14281,,213,,,1645925,39299,,226699,1943604,,,120611,,8814,0,,,9575,,159793,,1908520,65014,1908520,65014,,,236304,,1770081,48269,2107048,69674
"2020-06-26","GA",2770,,25,,10605,10605,1184,148,2244,,,0,,,,,,72995,72995,1900,0,8275,,,,66512,,,0,770552,13104,149086,,,,,-757924,770552,13104
"2020-06-26","GU",5,,0,,,,1,0,,,11644,471,,,,,,248,240,3,0,2,,,,,179,,0,11892,474,125,,,,,0,11523,422
"2020-06-26","HI",17,17,0,,109,109,,4,,,72155,1055,,,,,,850,,15,0,,,,,812,696,84370,1569,84370,1569,,,,,73005,1070,84910,1609
"2020-06-26","IA",704,,9,,,,141,0,,42,255957,6100,,28898,,,24,27686,27686,489,0,,,2255,,,17313,,0,283643,6589,,,31185,,284046,6602,,0
"2020-06-26","ID",90,70,0,20,303,303,48,3,106,20,77505,1611,,,,,,4865,4366,220,0,,,,,,3712,,0,81871,1811,,,,,81871,1811,,0
"2020-06-26","IL",7048,6847,34,201,,,1516,0,,400,,0,,,,,225,141344,140291,910,0,,,,,,,,0,1490952,30425,,,,,,0,1490952,30425
"2020-06-26","IN",2595,2403,9,192,6944,6944,692,32,1458,281,409750,9153,,,,,94,44140,,485,0,,,,,46080,,,0,581209,12144,,,,,453890,9638,581209,12144
"2020-06-26","KS",264,,3,,1128,1128,,46,356,,154321,5586,,,,152,,13538,,568,0,,,,,,,,0,167859,6154,,,,,167548,6110,,0
"2020-06-26","KY",553,550,7,3,2589,2589,387,5,996,74,,0,,,,,,14859,14401,242,0,,,,,,3730,,0,350296,7849,33340,,,,,0,350296,7849
"2020-06-26","LA",3190,3077,26,113,,,700,0,,,623237,15987,,,,,73,54769,54769,1354,0,,,,,,39792,,0,678006,17341,,,,,,0,678006,17341
"2020-06-26","MA",8013,7815,50,198,11291,11291,791,39,,156,706015,8396,,,,,99,108070,103071,233,0,,,,,136627,93157,,0,1057242,13231,,,68259,,809086,8545,1057242,13231
"2020-06-26","MD",3142,3015,13,127,10725,10725,487,42,,190,440282,7100,,,,,,66115,66115,338,0,,,,,76821,4903,,0,607823,9914,,,,,506397,7438,607823,9914
"2020-06-26","ME",103,102,0,1,343,343,28,0,,9,,0,6799,,,,6,3102,2758,32,0,316,,,,3454,2542,,0,89755,2211,7123,,,,,0,89755,2211
"2020-06-26","MI",6134,5888,1,246,,,557,0,,193,,0,,,912377,,106,69329,62695,340,0,,,,,86113,49290,,0,998490,19072,151973,,,,,0,998490,19072
"2020-06-26","MN",1446,1411,5,35,3966,3966,335,23,1221,157,522662,14089,,,,,,34616,34616,493,0,,,,,,30008,557278,14582,557278,14582,,,,,,0,,0
"2020-06-26","MO",990,,8,,,,600,0,,,328704,6477,,39315,399926,,66,19914,19914,493,0,,,1497,,23527,,,0,424214,41604,,,40812,,348618,6970,424214,41604
"2020-06-26","MP",2,,0,,,,,0,,,8187,0,,,,,,30,30,0,0,,,,,,19,,0,8217,0,,,,,,0,8217,0
"2020-06-26","MS",1022,1005,6,17,3044,3044,769,46,,153,246828,5347,,,,,90,25066,24906,550,0,,,,,,17242,,0,271894,5897,11389,,,,,0,271734,5895
"2020-06-26","MT",22,,1,,95,95,14,2,,,,0,,,,,,829,,26,0,,,,,,589,,0,80161,1829,,,,,,0,80161,1829
"2020-06-26","NC",1303,1303,19,,,,892,0,,,,0,,,,,,58818,58818,1635,0,,,,,,,,0,803556,21238,,,,,,0,803556,21238
"2020-06-26","ND",87,,0,,222,222,23,0,,,97465,1414,4637,,,,,3416,3416,28,0,182,,,,,3090,166289,4343,166289,4343,4819,,,,98527,1424,169814,4415
"2020-06-26","NE",260,,3,,1294,1294,126,26,,,146656,1707,,,178893,,,18346,,125,0,,,,,22221,12314,,0,201697,2410,,,,,165195,1827,201697,2410
"2020-06-26","NH",365,,8,,561,561,32,1,161,,109097,1469,,,,,,5671,,33,0,,,,,,4381,,0,141945,2509,21049,,18518,,114768,1502,141945,2509
"2020-06-26","NJ",14819,13060,43,1759,19752,19752,1118,84,,234,1176088,25374,,,,,206,171449,170584,419,0,,,,,,,,0,1347537,25793,,,,,,0,1346672,25762
"2020-06-26","NM",489,,4,,1828,1828,128,17,,,,0,,,,,,11408,,216,0,,,,,,5149,,0,320638,5968,,,,,,0,320638,5968
"2020-06-26","NV",498,,3,,,,471,0,,118,243422,2731,,,,,59,15860,15860,381,0,,,,,,,320472,8523,320472,8523,,,,,257931,3057,297635,3782
"2020-06-26","NY",24814,,14,,,,951,0,,244,,0,,,,,167,391220,,805,0,,,,,,,3681317,61723,3681317,61723,,,,,,0,,0
"2020-06-26","OH",2788,2545,16,243,7570,7570,624,68,1904,205,,0,,,,,116,48638,45172,987,0,,,,,52960,,,0,752458,21386,,,,,,0,752458,21386
"2020-06-26","OK",377,,2,,1393,1393,308,57,,126,298434,5417,,,298434,,,12343,12343,395,0,1058,,,,13338,8817,,0,310777,5812,30021,,,,,0,312454,5738
"2020-06-26","OR",197,,2,,1012,1012,189,6,,60,209050,2486,,,309548,,29,7568,,124,0,,,,,16689,2649,,0,326237,2584,,,,,216344,2595,326237,2584
"2020-06-26","PA",6579,,22,,,,661,0,,,634711,13680,,,,,131,84370,81956,600,0,,,,,,65808,865517,19804,865517,19804,,,,,716667,14262,,0
"2020-06-26","PR",151,57,0,94,,,89,0,,9,113280,0,,,112331,,7,1583,1583,4,0,5339,,,,2326,,,0,114863,4,,,,,,0,114723,0
"2020-06-26","RI",927,,7,,1984,1984,91,3,,16,133102,1314,,,217368,,15,16777,,69,0,,,,,23877,,244091,2971,244091,2971,,,,,149879,1383,241245,2458
"2020-06-26","SC",694,692,1,2,2622,2622,906,245,,,304336,0,33536,,296525,,,30335,30263,1313,0,1706,,,,37673,13456,,0,334671,1313,35242,,,,,0,334198,0
"2020-06-26","SD",88,,1,,639,639,79,7,,,70480,1105,,,,,,6535,,56,0,,,,,9931,5652,,0,87762,1239,,,,,77015,1161,87762,1239
"2020-06-26","TN",577,552,10,25,2498,2498,741,67,,,,0,,,696003,,,39444,39149,1410,0,,,,,45734,25753,,0,741737,14469,,,,,,0,741737,14469
"2020-06-26","TX",2324,,28,,,,5102,0,,1727,,0,,,,,,137624,137624,5707,0,6871,1542,,,221863,76282,,0,2161616,77860,177863,8490,,,,0,2161616,77860
"2020-06-26","UT",166,,2,,1321,1321,238,31,375,80,308524,4488,,,360392,161,,20050,,676,0,,26,,25,23047,11097,,0,383439,6208,,145,,128,329298,5059,383439,6208
"2020-06-26","VA",1700,1596,25,104,6071,6071,854,76,,219,,0,,,,,99,60570,57977,624,0,4158,127,,,71867,,615504,11693,615504,11693,73574,224,,,,0,,0
"2020-06-26","VI",6,,0,,,,,0,,,2705,51,,,,,,81,,1,0,,,,,,67,,0,2786,52,,,,,2798,43,,0
"2020-06-26","VT",56,56,0,,,,14,0,,,58594,881,,,,,,1199,1199,7,0,,,,,,941,,0,71531,1453,,,,,59793,888,71531,1453
"2020-06-26","WA",1300,1300,7,,4106,4106,372,13,,,,0,,,,,49,32634,32632,676,0,,,,,,,630907,13587,630907,13587,,,,,505795,10297,,0
"2020-06-26","WI",766,766,0,,3351,3351,262,25,741,95,507168,8607,,,,,,29668,26747,563,0,,,,,,21174,646391,13218,646391,13218,,,,,533915,9127,,0
"2020-06-26","WV",92,,0,,,,33,0,,10,,0,,,,,4,2712,2622,51,0,,,,,,1907,,0,160067,3079,9210,,,,,0,160067,3079
"2020-06-26","WY",20,,0,,112,112,5,1,,,30406,1537,,,44917,,,1368,1079,42,0,,,,,1316,1033,,0,46233,1250,,,,,31485,1600,46233,1250
"2020-06-25","AK",12,12,0,,67,67,14,0,,,,0,,,,,2,821,,24,0,,,,,,513,,0,99452,3356,,,,,,0,99452,3356
"2020-06-25","AL",896,880,5,16,2612,2612,694,45,761,,336252,9557,,,,447,,33206,32753,1142,0,,,,,,18866,,0,369005,10686,,,,,369005,10686,,0
"2020-06-25","AR",240,,0,,1245,1245,284,31,,,259318,4827,,,,194,61,18062,18062,687,0,,,,,,12127,,0,277380,5514,,,,,,0,277380,5514
"2020-06-25","AS",0,,0,,,,,0,,,696,522,,,,,,0,0,0,0,,,,,,,,0,696,522,,,,,,0,696,522
"2020-06-25","AZ",1490,1393,27,97,4406,4406,2453,93,,611,401166,11952,,,,,415,63030,62634,3056,0,,,,,,,,0,662473,23698,186691,,155343,,463800,15000,662473,23698
"2020-06-25","CA",5733,,101,,,,5522,0,,1523,,0,,,,,,195571,195571,5349,0,,,,,,,,0,3694345,101446,,,,,,0,3694345,101446
"2020-06-25","CO",1669,1337,2,332,5386,5386,247,11,,,271098,6188,94101,,,,,31479,28674,324,0,6719,,,,,,359937,8287,359937,8287,100820,,,,299772,6488,,0
"2020-06-25","CT",4298,3434,11,864,10268,10268,122,169,,,,0,,,399481,,,45994,44018,81,0,,,,,56907,8053,,0,457793,13534,,,,,,0,457793,13534
"2020-06-25","DC",543,,2,,,,157,0,,53,,0,,,,,34,10159,,31,0,,,,,,1182,86731,2558,86731,2558,,,,,65726,0,,0
"2020-06-25","DE",507,449,2,58,,,93,0,,,90012,2700,,,,,,10980,9925,91,0,,,,,13553,6646,125054,1184,125054,1184,,,,,100992,2791,,0
"2020-06-25","FL",3423,3423,46,,14068,14068,,203,,,1606626,47298,,198132,1885749,,,111797,,4991,0,,,8627,,148081,,1843506,53065,1843506,53065,,,206789,,1721812,52372,2037374,58617
"2020-06-25","GA",2745,,47,,10457,10457,1135,144,2222,,,0,,,,,,71095,71095,1714,0,8185,,,,64811,,,0,757448,14690,146230,,,,757924,14690,757448,14690
"2020-06-25","GU",5,,0,,,,0,0,,0,11173,366,,,,,0,245,237,14,0,2,,,,,174,,0,11418,380,122,,,,,0,11101,390
"2020-06-25","HI",17,17,0,,105,105,,1,,,71100,1380,,,,,,835,,16,0,,,,,793,686,82801,2046,82801,2046,,,,,71935,1396,83301,1653
"2020-06-25","IA",695,,3,,,,137,0,,42,249857,6603,,28404,,,26,27197,27197,492,0,,,2238,,,17017,,0,277054,7095,,,30674,,277444,7112,,0
"2020-06-25","ID",90,70,1,20,300,300,45,2,106,14,75894,2461,,,,,,4645,4166,243,0,,,,,,3610,,0,80060,2684,,,,,80060,2684,,0
"2020-06-25","IL",7014,6810,40,204,,,1626,0,,399,,0,,,,,216,140434,139434,894,0,,,,,,,,0,1460527,31686,,,,,,0,1460527,31686
"2020-06-25","IN",2586,2394,8,192,6912,6912,723,29,1452,276,400597,11854,,,,,91,43655,,515,0,,,,,45558,,,0,569065,11644,,,,,444252,12369,569065,11644
"2020-06-25","KS",261,,0,,1082,1082,,0,348,,148735,0,,,,150,,12970,,0,0,,,,,,,,0,161705,0,,,,,161438,0,,0
"2020-06-25","KY",546,542,8,4,2584,2584,377,10,994,79,,0,,,,,,14617,14182,254,0,,,,,,3719,,0,342447,7171,34447,,,,,0,342447,7171
"2020-06-25","LA",3164,3051,12,113,,,653,0,,,607250,11222,,,,,77,53415,53415,938,0,,,,,,39792,,0,660665,12160,,,,,,0,660665,12160
"2020-06-25","MA",7963,7776,25,187,11252,11252,822,33,,174,697619,10158,,,,,101,107837,102922,226,0,,,,,136298,93157,,0,1044011,12646,,,66753,,800541,10318,1044011,12646
"2020-06-25","MD",3129,3001,21,128,10683,10683,511,35,,209,433182,8062,,,,,,65777,65777,440,0,,,,,76340,4874,,0,597909,11637,,,,,498959,8502,597909,11637
"2020-06-25","ME",103,102,0,1,343,343,25,4,,10,,0,6780,,,,7,3070,2731,53,0,311,,,,3415,2512,,0,87544,2398,7099,,,,,0,87544,2398
"2020-06-25","MI",6133,5886,19,247,,,557,0,,193,,0,,,893850,,115,68989,62306,434,0,,,,,85568,49290,,0,979418,18050,148912,,,,,0,979418,18050
"2020-06-25","MN",1441,1406,9,35,3943,3943,336,46,1218,162,508573,12693,,,,,,34123,34123,360,0,,,,,,29854,542696,13053,542696,13053,,,,,,0,,0
"2020-06-25","MO",982,,7,,,,546,0,,,322227,14071,,37177,360303,,66,19421,19421,553,0,,,1451,,21737,,,0,382610,0,,,38268,,341648,14624,382610,0
"2020-06-25","MP",2,,0,,,,,0,,,8187,0,,,,,,30,30,0,0,,,,,,19,,0,8217,0,,,,,,0,8217,0
"2020-06-25","MS",1016,999,5,17,2998,2998,755,52,,157,241481,3244,,,,,94,24516,24358,1092,0,,,,,,17242,,0,265997,4336,11330,,,,,0,265839,4334
"2020-06-25","MT",21,,0,,93,93,15,0,,,,0,,,,,,803,,37,0,,,,,,572,,0,78332,3266,,,,,,0,78332,3266
"2020-06-25","NC",1284,1284,18,,,,891,0,,,,0,,,,,,57183,57183,1009,0,,,,,,,,0,782318,18527,,,,,,0,782318,18527
"2020-06-25","ND",87,,1,,222,222,25,3,,,96051,724,4530,,,,,3388,3388,32,0,147,,,,,3064,161946,2894,161946,2894,4677,,,,97103,735,165399,2965
"2020-06-25","NE",257,,1,,1268,1268,131,11,,,144949,1740,,,176638,,,18221,,129,0,,,,,22070,12099,,0,199287,2897,,,,,163368,1874,199287,2897
"2020-06-25","NH",357,,10,,560,560,47,2,161,,107628,1660,,,,,,5638,,40,0,,,,,,4370,,0,139436,0,20785,,18268,,113266,1700,139436,0
"2020-06-25","NJ",14776,13018,23,1758,19668,19668,1182,70,,252,1150714,20961,,,,,210,171030,170196,324,0,,,,,,,,0,1321744,21285,,,,,,0,1320910,21265
"2020-06-25","NM",485,,5,,1811,1811,135,18,,,,0,,,,,,11192,,202,0,,,,,,5047,,0,314670,6565,,,,,,0,314670,6565
"2020-06-25","NV",495,,1,,,,467,0,,98,240691,2666,,,,,57,15479,15479,887,0,,,,,,,311949,8798,311949,8798,,,,,254874,2967,293853,3933
"2020-06-25","NY",24800,,18,,,,996,0,,270,,0,,,,,167,390415,,749,0,,,,,,,3619594,67642,3619594,67642,,,,,,0,,0
"2020-06-25","OH",2772,2530,17,242,7502,7502,624,55,1897,206,,0,,,,,121,47651,44221,892,0,,,,,51845,,,0,731072,18345,,,,,,0,731072,18345
"2020-06-25","OK",375,,3,,1336,1336,277,17,,87,293017,6249,,,293017,,,11948,11948,438,0,1058,,,,13108,8507,,0,304965,6687,30021,,,,,0,306716,6786
"2020-06-25","OR",195,,3,,1006,1006,185,23,,59,206564,3126,,,307081,,29,7444,,170,0,,,,,16572,2604,,0,323653,6831,,,,,213749,3293,323653,6831
"2020-06-25","PA",6557,,39,,,,704,0,,,621031,12814,,,,,142,83770,81374,579,0,,,,,,65340,845713,17380,845713,17380,,,,,702405,13378,,0
"2020-06-25","PR",151,57,2,94,,,85,0,,12,113280,0,,,112331,,4,1579,1579,2,0,5298,,,,2326,,,0,114859,2,,,,,,0,114723,0
